lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max,level,binary_risk
1,1,1,turn_right,stop,opposite_direction,1,0,1,0,0,1,1,14.4149362711864,11.29146,19.09146,4.01824750847457,2.619035,6.962546,15.6183974576271,15.51161,15.83206,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,39.9950424074074,35.2247,44.76512,4.23133622222222,1.127519,9.334376,22.6784994444444,22.55046,22.8007,easy,danger
2,1,1,turn_right,straight,same_direction,0,0,0,0,1,0,0,25.9581243265306,1.306874,44.27693,5.87002093537415,0.8280985,9.51757,25.7813376530612,22.65957,29.09901,normal,danger
1,0,0,straight,stop,same_direction,0,1,0,0,0,0,1,0.0001609830632352,0.0001537044,0.0001824537,5.89473992647058,4.986139,7.704826,29.5884072058823,29.24107,29.78021,normal,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.8166829608938,49.39993,50.00153,4.13575380446927,1.846704,9.562757,36.2353656424581,25.87271,43.16768,normal,danger
4,1,0,turn_right,turn_right,same_direction,0,0,0,0,0,0,0,13.9958469164428,3.121201e-05,30.00013,5.3689301051051,2.398653,7.066331,14.0312567117117,9.890051,18.14286,hard,warning
1,0,1,turn_right,straight,opposite_direction,0,0,1,0,1,0,1,49.8179684782608,49.43346,50.01419,4.16464345869565,0.979903,9.250386,25.6900776086956,25.19735,26.17937,easy,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,19.9886913043478,19.86667,20.0,5.17168534782608,2.953521,9.494717,49.532039347826,49.23906,49.82216,easy,warning
1,1,1,reverse,stop,from_right,0,1,1,0,0,1,1,0.350835810883171,6.129975e-05,7.915066,7.35633444608879,4.704317,9.565209,4.48970178837209,0.3229772,6.815312,normal,warning
3,0,1,straight,straight,same_direction,0,0,0,0,1,1,1,79.8244811111111,79.46666,80.00062,6.10157866666666,4.800118,8.916536,18.2679292592592,17.92093,18.618,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,25.7050457692307,19.39831,52.784,3.06421522115384,1.310361,7.913815,11.7827630288461,10.89847,13.1256,hard,danger
1,1,1,turn left,stop,opposite_direction,0,0,0,0,0,0,0,0.126598491066459,0.0001415515,1.508164,4.87772147204968,2.686007,9.56174,17.1437632298136,15.48864,18.53159,hard,warning
1,0,1,straight,stop,from_left,1,0,0,0,1,0,1,0.000177968624,0.0001741555,0.0001824537,4.98338344,2.696534,8.15236,5.3258546066,0.2216901,9.826713,hard,warning
1,1,1,stop,turn_right,from_left,0,0,0,0,0,0,0,2.781155818e-05,1.825608e-05,3.458483e-05,3.901660454,3.826268,5.213831,0.50804065576604,3.634757e-05,6.080544,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,25.5135166666666,15.50763,31.91133,3.96660497142857,0.8516786,9.56693,6.35658877380952,5.782759,8.609817,hard,danger
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,29.8250841666666,29.40002,30.0002,5.35918725,3.329011,7.210071,18.6155451666666,18.10563,19.23621,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.821365,49.4,50.0,4.88266170454545,2.815574,7.115775,29.4434131818181,29.21839,30.97118,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,49.9256171428571,49.52668,50.00001,6.00338003571428,4.622608,8.916837,46.63491,46.44903,46.83457,easy,warning
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,29.9214184375,29.70012,30.00099,4.326445140625,1.358584,9.314888,23.2372046875,22.91917,23.42999,hard,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.9106411111111,49.51348,50.00027,6.14988816666666,4.856176,9.032845,23.3628875,23.1227,23.5864,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,18.0033827469135,8.81515,20.00014,4.97560421604938,1.097113,9.563483,38.6244856172839,6.189211,44.89902,normal,danger
1,1,1,reverse,stop,from_right,0,1,1,0,0,1,1,1.98677944349418,0.0001473871,4.12815,5.2234599018036,4.032357,6.260191,3.8493718470541,0.03159411,7.12232,normal,warning
1,1,1,stop,straight,same_direction,0,0,0,0,0,0,0,0.0001350689509018,0.0001199226,0.0001729242,1.31282779559118,1.042695,1.32504,0.169338314542905,1.693385e-05,3.924875,normal,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.8765078640776,49.52,50.00001,4.6239734368932,2.005144,9.485991,17.7393811650485,17.47737,18.19811,normal,warning
1,0,1,straight,straight,same_direction,0,0,0,0,1,1,1,38.6212720277777,3.680988,50.0,3.00407634305555,0.0,9.376133,7.57841304166666,4.948529,8.717825,normal,danger
3,1,0,turn_right,turn_right,same_direction,1,0,0,1,1,1,1,16.9412965648854,14.25753,20.72569,3.59829095419847,2.253516,7.146941,4.87983267557251,0.06171778,11.43713,normal,warning
2,1,0,turn_right,turn left,opposite_direction,0,0,1,1,0,0,1,29.8642007407407,29.50001,30.00002,4.54769107407407,1.798299,9.388386,12.7759116049382,10.89675,13.03914,hard,danger
2,1,1,straight,turn_right,from_right,0,0,0,0,0,0,0,5.49607827541817,7.789618e-05,10.99207,4.22796993913043,2.704025,7.060685,7.55737486521739,5.467934,9.886101,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,49.7211436956521,48.44117,50.00022,5.78703204347826,4.185894,9.186476,12.5466536956521,12.44312,12.64515,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,49.9284651219512,49.6667,50.00007,3.6898171707317,1.210567,7.123248,23.5185551219512,21.53238,26.02324,normal,danger
2,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,18.6170951137724,8.255383,34.8768,7.05830253493014,3.493667,8.490359,16.6064760678642,12.80997,17.61955,normal,warning
2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,26.9474004330708,13.14006,45.62135,4.22481355905511,1.914357,9.515079,36.3149588582677,33.99329,38.31414,hard,danger
3,1,1,straight,straight,from_right,0,0,1,0,0,1,1,27.757747173913,23.92587,33.0,5.00457541304347,2.943999,9.452038,13.129509673913,11.89781,14.32109,hard,warning
2,1,1,straight,turn_right,from_right,0,0,0,0,0,0,0,35.3631232432432,32.57354,36.00035,5.41545167567567,3.575412,9.121741,44.9596959459459,44.54996,45.37139,normal,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,7.67848816448789,0.0004476755,36.99911,6.78411631578947,4.981789,9.514443,7.48304478842105,0.1306459,15.95285,normal,warning
1,0,1,straight,turn_right,opposite_direction,0,0,0,0,0,0,0,27.8012085714285,24.59962,31.43965,5.52305438095238,3.684553,9.270533,41.9517828571428,41.61105,42.29956,easy,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.85883,49.39886,50.00325,4.01575789333333,0.6250479,9.501068,3.84353598666666,3.662136,3.952168,hard,danger
1,1,1,stop,stop,same_direction,0,0,0,0,0,0,0,19.842469479913,0.0001570237,50.00001,3.67979003,2.585699,9.341941,0.89420450035,0.004925815,4.416194,hard,warning
2,1,1,turn_right,straight,from_left,0,0,0,0,0,1,1,48.6070606666666,43.63882,50.01444,5.91319957777777,4.42558,9.16469,12.3217311111111,12.23137,12.40911,hard,warning
1,0,0,straight,stop,opposite_direction,0,0,1,0,0,0,1,0.00012253025,8.699745e-05,0.0001531155,4.6500107368421,1.869632,9.505054,25.0267084962405,21.97478,28.20557,hard,danger
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,0.0001546847362962,0.0001459951,0.0001623238,3.48337649376296,0.0,9.552618,17.615319037037,16.08991,19.34384,hard,danger
2,1,0,turn_right,turn left,opposite_direction,0,0,1,1,0,0,1,29.8229364634146,29.4,30.00002,4.00259644146341,0.4953431,9.533481,12.8906174390243,12.85051,12.92909,hard,danger
1,0,1,straight,straight,same_direction,1,0,0,0,0,0,1,12.4206434313725,9.642785,17.39691,5.90204146078431,4.323522,9.04907,1.58803149670915,0.009068293,3.969703,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,35.9378902127659,35.75998,36.00021,5.33817229787234,3.307785,9.372836,31.2777276595744,30.53742,31.99055,hard,warning
4,1,0,turn left,turn left,same_direction,0,0,0,0,0,0,0,16.0568827777777,14.5919,22.37165,4.94612334722222,2.960239,7.203585,9.92618148611111,9.159764,10.92247,hard,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,43.9322195238095,41.44301,46.4281,4.72759602380952,2.028817,9.44611,36.4725854761904,35.59109,37.46289,hard,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,19.968504015748,19.86658,20.00017,3.95638171811023,0.8672915,9.567545,11.0938664855643,8.663183,13.26472,normal,danger
2,1,1,turn_right,turn_right,same_direction,0,0,0,0,1,0,1,33.4169063432835,23.47071,50.00002,3.46640786477611,0.0,9.433023,4.32704935820895,2.51418,6.234187,normal,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,0.279924490425201,3.908193e-06,4.320149,4.64069322388059,2.035622,9.437603,24.4799879104477,23.01041,25.94679,hard,warning
1,0,0,straight,stop,same_direction,0,0,0,0,0,0,0,4.20783057073971,3.747582e-05,13.75445,6.53141106024096,4.396424,8.962653,4.81743735238955,0.0228355,9.472696,normal,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,34.4865047058823,24.70718,39.45342,5.0016776617647,2.365166,9.327674,10.9049597058823,10.53799,11.03119,easy,warning
2,1,1,turn left,straight,opposite_direction,0,0,0,0,0,1,1,21.9754865656565,21.85333,22.01705,3.03114324280303,0.08084238,7.433967,15.013153560606,12.56513,17.17694,normal,danger
1,1,1,turn left,straight,opposite_direction,1,0,0,0,1,1,1,0.0466111011858552,5.712386e-05,7.074513,5.48588425,4.187822,8.036326,7.46267751973684,5.081775,11.83145,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.8058531818181,49.42667,50.0,5.16679013636363,3.002895,9.424885,21.7788895454545,21.30816,22.29505,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,28.7451867391304,27.16872,30.3201,4.24618582608695,1.195866,9.262638,44.8348882608695,43.92447,45.70755,hard,danger
2,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,0.0003263693750961,2.291379e-05,0.002872308,2.43909786538461,1.154487,7.006433,6.43477798610577,0.05355735,25.29204,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,19.9863611627906,19.86667,20.00001,4.23276304651162,1.026274,9.552038,20.1380423255813,19.21152,21.02908,hard,danger
1,0,1,straight,straight,opposite_direction,1,0,1,0,0,0,1,46.2555046,34.64777,50.00001,6.15762166,4.910024,8.991062,9.44191571999999,8.775786,10.09973,hard,warning
2,0,1,reverse,straight,same_direction,0,0,0,0,0,0,0,22.9844351249999,22.68633,23.58257,5.541392175,3.829991,9.199093,15.5842987499999,10.37366,16.73246,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,42.106834,29.94028,48.69501,4.416411975,1.895805,9.475067,14.3354555,14.32427,14.34669,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,7.04373847761194,3.190095,10.88423,4.98840058955223,2.480726,9.48251,17.314522761194,17.12688,17.41754,normal,warning
2,0,1,straight,straight,opposite_direction,0,0,0,0,1,0,1,26.0306301851851,19.45996,33.85323,5.53340464814814,3.952518,9.090061,29.1356681481481,28.37261,29.9252,normal,warning
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,1.19447143381578e-05,8.565902e-07,3.174738e-05,5.11656572039473,1.620348,9.546968,11.0421634703947,6.266676,26.0085,hard,danger
1,1,1,straight,turn_right,same_direction,0,1,0,0,0,1,1,11.3726783486238,10.80225,12.96223,4.57850017431192,1.825084,9.577715,43.6047793577981,42.75109,44.62574,easy,danger
1,1,1,turn_right,stop,from_right,1,1,0,0,0,0,1,11.2782207419354,4.860157,17.10017,4.6028495376344,2.331949,8.082825,19.582359032258,19.09054,20.15524,normal,warning
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,21.8306686363636,11.79924,31.49389,3.64830986363636,1.517473,7.274224,17.5573128977272,4.218109,52.46902,hard,danger
1,0,0,straight,turn left,same_direction,0,0,0,0,0,0,0,29.87694,29.56667,30.00284,5.1633598483146,3.090346,9.518345,15.6782574157303,13.21277,17.98229,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,19.9665424528301,19.86667,20.0,4.48579233962264,1.776416,9.27237,42.4919252830188,42.06027,42.8982,normal,danger
2,0,1,stop,straight,same_direction,0,0,0,0,1,0,1,19.970618503937,19.86662,20.00443,4.17976526771653,1.48217,9.54683,1.14202660682677,0.009022457,3.773043,normal,danger
1,1,1,turn_right,turn_right,same_direction,0,0,0,0,0,1,1,15.2391691603053,12.63774,17.83946,3.62522239694656,1.780227,7.178415,26.198324351145,24.81578,27.84559,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,23.9014631081081,23.52661,24.00001,4.38012804054054,1.374359,9.571138,22.2624843243243,21.91505,22.61265,hard,danger
2,1,0,turn left,stop,opposite_direction,0,1,1,0,1,1,1,0.0001571704887096,0.0001456203,0.0001643047,4.38843275,1.382426,9.423105,27.6886421774193,25.45228,31.22148,normal,danger
1,0,0,straight,stop,opposite_direction,0,0,1,0,0,0,1,0.000140902429493,0.0001047717,0.0001552035,4.62929057142857,1.514438,9.513119,15.6375632258064,12.60839,18.82353,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,1.63384683279444,0.0001332533,8.400105,6.22733376543209,4.979971,8.788737,13.755834074074,11.01132,16.77356,normal,warning
2,1,1,turn left,straight,from_right,0,0,0,1,1,1,1,25.9388804210526,25.82667,26.00001,3.66181137894736,2.143483,6.898697,10.3602529052631,9.57917,13.81155,normal,warning
2,1,1,stop,straight,from_left,0,0,0,0,0,0,0,23.4621848148148,19.30396,28.4906,6.00680468518518,4.298597,9.359684,0.0058427872268518,0.0007423253,0.01534373,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,49.845706,49.40122,50.00197,4.4716739,3.206629,7.216995,6.64952403333333,6.619656,6.676735,easy,warning
2,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,7.93064923571428e-05,7.355969e-05,9.385017e-05,4.14098085,1.03763,9.526753,18.0741716428571,15.79419,19.70063,normal,danger
1,1,1,reverse,stop,from_right,0,1,1,0,0,1,1,0.566456337045876,0.0001061637,7.560114,3.24981741494845,1.59996,7.185704,3.25743084453608,0.03159411,7.12232,normal,danger
1,1,1,stop,straight,same_direction,0,0,0,0,0,0,0,0.0001407325148296,0.0001306836,0.0001790809,5.07790303807615,4.67873,5.095378,0.169338314542905,1.693385e-05,3.924875,normal,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,49.5577999999999,47.68966,50.00071,4.5195899375,1.606746,9.468566,21.7102289583333,21.16899,22.2303,hard,danger
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,29.8662150746268,29.46001,30.00001,4.35415273134328,1.502338,9.266541,20.8091131343283,19.97492,21.64801,hard,danger
3,0,1,straight,stop,opposite_direction,0,0,0,0,1,0,1,8.20023865753424e-05,7.88063e-05,8.335694e-05,6.18644409589041,4.909939,9.013016,35.0150391780821,31.7309,38.3923,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.8872486585365,49.40001,50.00025,4.243694,1.09706,9.533581,7.89867106097561,7.670907,8.087599,hard,danger
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,19.9061334444444,19.39972,21.20041,4.62582902222222,1.906946,9.542669,17.8263806666666,14.22839,18.58979,hard,danger
1,0,1,straight,turn left,opposite_direction,0,0,1,1,0,1,1,29.9006845,29.5,30.01368,4.68107139999999,2.193968,9.340168,12.2317004999999,11.83343,16.38362,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,10.2479381776315,5.483984,16.77687,2.76338373026315,0.0,7.108148,22.7981076644736,7.397314,26.96131,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,19.9729244444444,19.86664,20.00017,4.58111416666666,1.760576,9.526069,42.6279557407407,41.84634,43.38313,normal,danger
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,19.8742824742268,19.50976,21.54629,4.63649721649484,1.993925,9.532165,14.4391441237113,14.325,14.67866,hard,danger
2,1,1,turn left,straight,same_direction,0,0,0,0,0,0,0,31.0962004359516,0.001419638,50.00004,5.86417299628252,2.020621,9.559761,19.1051926394052,13.97108,23.69288,normal,warning
4,1,0,turn left,turn left,from_left,0,0,1,1,1,0,1,10.1972821331819,1.873791e-06,30.0,4.18667873557692,2.659178,9.536135,9.17357516346153,3.64237,11.08357,hard,warning
1,0,1,straight,stop,opposite_direction,0,0,1,0,0,0,1,0.0001514132426751,0.0001430506,0.0001717999,5.03425429299363,2.300673,9.527512,13.3901781528662,11.74447,14.18562,normal,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.9314928571428,49.65333,50.0,3.94913767857142,2.22942,7.076753,18.5784079761904,17.736,19.48137,normal,warning
2,1,0,turn left,stop,opposite_direction,0,0,1,1,0,0,1,7.9774756076923e-05,7.566893e-05,8.44215e-05,4.7850243076923,2.151805,9.490994,25.6647823076923,23.82733,28.56764,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,1,0,0,19.9884259210526,19.86688,20.00055,4.87688034210526,2.455126,9.476072,23.7003367105263,22.32459,25.11437,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,44.418926,42.70579,46.12801,4.5104199,2.64922,7.060499,18.4425524999999,18.37745,18.50788,easy,warning
2,1,1,turn left,turn_right,opposite_direction,0,0,1,1,0,1,1,36.1062918897637,24.91691,47.33048,5.25287132283464,4.10202,7.179279,23.884585511811,22.8858,24.86985,hard,warning
2,1,1,turn_right,straight,opposite_direction,0,0,1,0,1,1,1,3.43199134285714,0.8627418,9.539656,4.05049432417582,2.77802,6.914706,8.94885145054945,6.578296,10.17878,normal,warning
3,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,66.420955,65.25951,67.55263,5.12943928571428,3.42697,6.959354,9.89796814285714,9.559962,10.23844,hard,warning
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,8.08621658149779e-05,7.47375e-05,9.51886e-05,4.26664916960352,1.819912,7.147876,5.91836694592929,0.0005952181,22.55402,hard,danger
3,1,1,straight,straight,same_direction,0,0,0,0,0,1,1,1.29580134728796,3.437069e-05,4.020052,4.47649585365853,1.48039,9.361535,27.3807156910569,26.64873,27.86087,hard,danger
1,1,0,turn_right,straight,same_direction,0,0,0,0,0,1,1,10.0194641719745,9.653238,12.13292,3.96494816921942,0.0,9.158396,29.6400419745222,24.67135,41.05727,hard,danger
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,19.9697175714285,19.86667,20.00001,4.76778105714285,2.220525,9.409141,27.7602947142857,27.01119,28.33985,hard,warning
1,0,1,straight,stop,from_left,1,0,1,0,1,0,1,2.80456063480496,0.0001365726,9.359879,3.75589716030534,1.793669,7.162269,8.76967644274809,4.769687,12.15083,hard,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.8791143835616,49.55346,50.00031,3.87992441780821,0.3978373,9.436753,2.5347622979452,0.03008736,5.191795,easy,danger
1,1,1,reverse,stop,from_left,0,1,1,0,0,1,1,5.19970730573322,1.391959e-06,21.28334,6.97702943859649,0.0,9.177174,4.20261146182017,0.03416535,7.12232,normal,danger
4,1,0,turn_right,turn_right,same_direction,0,0,0,0,0,0,0,7.39146155690871,0.0005720417,14.48742,4.78854077593361,3.625418,9.163558,10.7841395892116,8.621609,12.36249,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,1,0,1,50.9097085714285,50.66003,51.00005,4.63111697142857,2.089468,9.227636,42.0899002857142,41.25254,42.97785,hard,warning
1,0,1,turn left,stop,opposite_direction,0,0,1,0,1,1,1,7.4929797755102e-05,7.307786e-05,7.559409e-05,4.38140540816326,3.326341,6.812108,41.0706873469387,40.08023,42.01643,normal,warning
1,0,1,stop,turn left,opposite_direction,0,0,1,0,1,0,1,29.9191441891891,29.66001,30.00002,5.72403402702702,4.602232,7.986099,5.17589595945945,4.024828,5.762939,normal,warning
4,1,0,straight,turn left,same_direction,0,0,0,0,0,0,0,19.9700479545454,19.86667,20.0046,5.01515294090909,1.927283,9.510354,6.59604723195454,0.01539119,13.46818,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,37.6407728205128,34.94273,40.33885,5.92218766666666,4.424055,9.104691,33.8548238461538,33.48834,34.24953,hard,warning
2,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,26.198265,24.32143,32.13182,6.0439116590909,4.686076,9.108922,37.4924147727272,37.19521,37.84123,hard,warning
4,1,0,turn_right,turn left,opposite_direction,0,0,1,0,0,0,1,29.8939819402985,29.46006,30.00171,4.552971,1.778467,9.439281,20.4773820895522,20.1889,20.90059,hard,danger
1,1,1,stop,stop,opposite_direction,1,0,1,0,0,0,1,6.38251807885106,0.002844094,14.04005,6.228057,4.847346,9.569873,1.56709958607925,0.0009214319,6.545002,hard,warning
2,0,1,reverse,straight,same_direction,0,0,0,0,0,0,0,22.9667288095238,22.84938,23.00905,4.18387319047619,2.68689,7.161207,16.0773411904761,15.52872,16.56284,normal,warning
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,7.41735535338345e-05,7.082931e-05,8.137608e-05,4.42738935338345,1.525403,9.57556,25.4891159398496,24.87804,25.90126,hard,danger
1,1,1,straight,straight,same_direction,0,1,0,0,0,1,1,0.0001602455385,0.0001557388,0.0001638764,4.145367205,1.088045,9.503284,17.07175155,14.55749,19.68114,hard,danger
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,4.34003852941176e-05,3.892132e-05,4.721954e-05,3.83417093048128,0.2638701,9.555552,18.6872501604278,16.35498,20.99755,hard,danger
1,0,1,turn left,stop,from_left,1,0,1,0,1,0,1,8.3490396741573,6.591659,10.03714,3.57942610112359,1.262708,6.882679,6.72247231460674,4.769687,7.927796,hard,danger
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,19.9596531034482,19.86675,20.00031,3.92680488793103,2.341501,6.969516,42.7005376724137,38.57591,46.16742,hard,warning
2,1,1,straight,straight,same_direction,0,0,1,0,0,0,1,49.8080138709677,49.39926,50.00193,5.47449508064516,4.775837,7.202619,20.6843477419354,19.87697,21.48736,normal,warning
1,1,1,straight,stop,from_left,1,0,1,0,0,1,1,0.0764050890088927,1.729242e-05,0.234116,3.72523408996539,0.0,8.419032,8.38185361937716,5.863738,11.81667,hard,danger
1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,49.920402183908,49.60673,50.00015,4.49503410344827,1.7474,9.423712,11.5533175862068,11.2218,11.88661,hard,danger
2,1,1,turn left,straight,from_left,0,0,0,0,0,1,1,11.3892051440833,0.001795306,50.00002,3.2788128,1.882588,9.459211,13.5664379166666,13.14157,14.39218,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,36.9427150847457,36.75336,37.00013,5.89879711864406,4.352545,9.312452,10.8460496610169,10.47371,11.19284,normal,warning
1,0,1,reverse,straight,same_direction,0,0,0,0,1,0,1,19.9562858503401,16.15902,23.756,4.8810436802721,1.981104,9.547266,3.81776448816326,0.02046941,5.603111,normal,danger
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,49.8714928571428,49.40003,50.00007,4.87607228571428,3.422972,7.259921,16.2651161904761,16.08991,16.41732,hard,warning
1,0,1,stop,stop,from_left,0,0,0,0,1,0,1,0.0001452961374749,0.0001176205,0.0004764248,3.78714702805611,1.095276,6.795911,2.26939357925851,0.01649017,5.233219,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,17.5890995348837,15.88817,19.28871,6.17546032558139,4.864217,9.094655,12.9650882558139,12.41514,13.45216,normal,warning
1,0,1,turn left,straight,from_right,0,0,0,0,1,0,1,11.0000725029585,6.995241,16.58744,5.055886,3.208391,9.422608,4.76112959763313,2.469574,5.098347,hard,warning
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,49.8851322033898,49.59991,50.00129,4.70539591525423,2.189399,9.310383,5.60679323728813,5.58513,5.622473,easy,warning
4,1,0,turn left,turn left,from_left,0,0,1,1,1,0,1,4.52755892084531,0.0002771605,30.00001,2.94873640624999,0.0,9.466577,5.22980569802083,0.08772585,11.08357,hard,danger
1,1,1,turn left,turn left,same_direction,0,0,1,0,0,1,1,15.8308462408759,10.46236,20.00001,2.84820643978102,0.6375132,6.894596,8.77726510583941,6.344738,11.62241,hard,danger
3,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,14.4848810377245,0.6503511,39.02935,6.01733924352894,0.0,7.868333,9.32478693213572,6.6111,14.00381,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,22.9530949999999,22.84667,23.00003,4.73629154,2.167877,9.341722,43.3556292,43.10753,43.56001,normal,warning
1,0,1,stop,straight,same_direction,0,0,0,0,0,0,0,43.8084843209876,23.50635,50.00004,4.63558156790123,1.468676,9.359506,0.0007906726734567,6.193145e-05,0.001503394,normal,danger
1,1,1,straight,stop,from_left,1,0,1,0,0,1,1,0.051257828857533,7.495165e-07,0.8832394,2.611760112,0.0,4.1062,3.23475358625999,0.02826973,7.011931,hard,danger
1,0,1,straight,stop,opposite_direction,0,0,0,0,0,0,0,0.445867153042857,0.000154561,4.160137,5.52521073809523,3.633208,9.528542,24.4279884920634,22.79362,26.17571,hard,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,46.9030353539823,46.68665,47.00106,4.2593380619469,1.341177,9.483182,31.7448634513274,27.06649,37.40944,hard,danger
1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,19.81014325,19.50591,20.00046,5.726133825,3.024377,9.381804,22.5580555,21.83304,23.34157,easy,warning
2,1,0,turn left,straight,opposite_direction,0,0,1,1,0,1,1,0.0075456634402597,0.0006998343,0.02839795,4.74761812987013,2.110759,7.704481,15.6952858441558,14.86592,16.41008,easy,warning
2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,18.4167221578947,10.75086,45.0,4.82725455263157,3.705311,9.510315,11.7773399052631,7.988077,23.24727,hard,warning
1,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,8.22478348333333e-05,7.484457e-05,8.924599e-05,3.99801533333333,1.487029,7.993825,25.8652705,25.58887,26.00399,hard,danger
4,1,0,stop,turn left,from_left,1,0,0,0,0,0,1,20.0932914285714,14.22668,30.00002,4.5959681231527,2.40143,9.013938,1.86352191475862,0.004769261,4.660961,hard,warning
2,1,1,turn left,straight,same_direction,0,0,0,0,1,0,1,49.8336717241379,49.39987,50.01324,5.90886888505747,4.554506,8.878674,20.5982187356321,19.59168,21.62327,easy,warning
1,0,1,straight,straight,opposite_direction,0,0,1,0,0,0,1,23.4242906896551,19.48965,29.47426,4.67630803448275,2.443884,7.045646,14.3176162068965,14.31237,14.32356,hard,warning
1,0,0,straight,stop,opposite_direction,0,0,1,0,0,0,1,0.0001595055529801,0.0001475477,0.000184274,4.68397515894039,2.051007,9.539285,18.5719035761589,16.30433,21.58191,hard,warning
