lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,vehicle_speed_max,bike_speed_max,level,real_risk
2,0,1,2,2,2,0,0,1,0,0,1,25.6402,7.36642,0,1
1,0,1,2,2,3,0,0,0,0,0,0,8.87106e-05,28.888,1,1
1,0,1,2,2,3,0,0,0,0,0,0,5.77663e-05,32.6801,1,1
2,0,1,2,2,3,0,0,0,0,0,0,50.0038,10.1521,1,2
2,0,1,4,2,3,0,0,0,0,0,0,17.8456,17.011,1,2
1,0,0,2,2,2,0,0,1,0,0,0,20.0001,26.7266,0,1
4,1,0,4,3,2,0,0,1,0,0,0,12.96,14.6362,1,2
2,1,0,0,1,3,0,0,0,0,0,0,0.000143318,5.48166,1,2
4,1,0,1,3,1,1,0,0,0,1,0,30.0002,6.85247,1,1
1,0,1,2,2,2,1,0,0,0,0,0,6.04517,15.9154,2,2
2,0,1,2,2,3,0,0,0,0,0,0,36.0067,18.4882,1,2
1,0,1,2,2,1,0,0,0,0,0,0,47.0,37.9686,2,2
1,0,1,3,1,0,1,0,1,0,1,0,10.0371,7.9278,1,1
4,1,0,3,3,3,0,0,0,0,0,0,20.5796,21.1469,1,2
2,1,1,2,2,3,0,0,0,0,0,0,45.6213,38.3141,1,1
1,0,1,2,2,3,0,0,0,0,0,0,25.0,54.4175,2,1
4,1,0,0,3,3,0,0,0,0,1,0,30.0,4.68179,1,2
2,0,1,2,2,3,0,0,0,0,0,0,30.0005,16.8196,1,2
2,0,1,2,1,3,0,0,0,0,0,0,5.53036e-05,10.2227,2,2
1,0,1,2,2,2,0,0,0,0,0,0,56.8866,17.8608,1,2
1,0,0,2,3,3,0,0,0,0,0,0,30.0003,14.9402,2,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0,23.8355,2,2
2,0,1,2,2,3,0,0,0,0,0,0,39.6743,11.9611,1,2
2,1,0,3,1,2,0,1,1,0,1,1,0.000164305,31.2215,2,1
1,0,1,2,1,3,0,0,0,0,0,0,3.17474e-05,26.0085,1,1
1,1,1,2,0,3,0,0,0,0,0,0,2.58889,11.7799,1,2
1,1,1,3,1,2,0,0,1,0,0,1,1.66419,26.4071,1,2
4,1,0,1,3,0,1,0,0,0,0,0,14.5552,3.24612,1,2
2,1,0,3,1,2,0,0,1,1,0,0,8.44215e-05,28.5676,0,2
1,0,1,2,2,3,0,0,0,0,0,0,50.0001,4.68507,1,2
1,1,1,2,1,2,0,1,0,0,0,1,0.000103862,23.1803,2,2
2,0,1,2,2,2,0,0,0,0,0,0,20.0003,35.5596,2,2
3,0,1,2,1,3,0,0,0,0,0,0,57.0003,25.3682,1,2
1,1,1,3,1,3,0,0,0,0,0,0,28.5863,18.5316,1,2
1,0,1,2,2,2,0,0,0,0,0,0,20.0001,14.0322,2,2
1,1,1,2,1,1,1,0,1,0,0,1,0.000167892,11.7723,1,2
1,0,1,2,1,2,0,0,0,0,0,0,9.75442e-05,20.7732,1,2
3,0,1,2,2,3,0,0,0,0,0,0,51.9914,7.67263,1,2
2,1,1,3,2,2,0,0,0,0,0,0,50.0,24.7667,1,1
1,1,1,4,4,3,0,0,0,0,0,1,17.7595,27.8456,1,1
2,0,1,3,2,3,0,0,0,0,1,0,9.74907e-05,9.97449,1,1
2,0,1,2,2,3,0,0,0,0,0,0,50.0002,12.8549,1,1
2,0,1,0,2,3,1,0,0,0,0,0,36.4996,7.23763,2,2
2,0,1,2,2,3,0,0,0,0,0,0,50.0015,30.6338,1,2
2,0,1,2,2,2,1,0,1,0,0,0,50.0,24.5915,0,1
1,1,1,3,1,1,1,0,0,0,1,1,0.000114783,9.21213,1,2
1,0,1,2,1,3,0,0,0,0,0,0,0.000166767,33.6201,2,1
1,0,1,2,2,2,0,0,0,0,0,0,46.128,18.5079,0,2
2,0,1,2,2,3,0,0,0,0,0,0,23.5203,18.0056,2,2
2,1,1,4,1,2,0,0,0,0,0,1,30.0123,13.7207,2,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0001,30.6465,1,2
1,1,1,3,2,2,0,1,1,0,0,1,0.000171639,11.2552,1,2
1,0,1,2,2,2,0,0,0,0,0,0,6.06038e-05,22.0153,2,2
1,0,1,2,3,2,0,0,1,0,0,0,20.0,5.87246,2,2
1,0,1,2,2,3,0,0,0,0,0,0,16.7394,20.5702,1,2
1,0,1,2,3,1,0,0,1,0,0,0,48.6549,6.84481,1,1
1,0,1,2,2,3,0,0,0,0,0,0,49.9999,2.00357,0,2
1,1,1,2,2,2,0,0,0,0,0,0,13.3201,24.9549,1,2
1,1,1,3,2,2,1,0,0,0,1,1,7.07451,11.8315,1,2
2,0,1,2,2,3,0,0,0,0,0,0,24.8742,21.9424,2,2
2,1,1,3,2,3,0,0,1,0,1,1,7.20374,9.74601,1,2
2,0,1,2,2,3,0,0,0,0,0,0,53.0032,12.1142,1,2
2,0,1,3,2,2,0,0,1,0,1,0,49.0825,18.2652,1,2
2,0,1,2,2,3,0,0,1,0,0,0,47.1442,8.44056,2,1
2,0,1,4,3,2,0,0,0,0,0,0,29.0,23.0161,1,2
4,1,0,4,3,2,0,0,1,0,0,0,19.9999,17.6319,1,2
1,0,1,2,2,3,0,0,0,0,0,0,50.0002,7.18102,0,0
1,1,1,2,1,1,1,1,0,0,0,1,20.0,14.2429,0,2
1,0,1,2,1,3,0,0,0,0,0,0,0.000167142,33.7153,0,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0007,41.8856,1,1
2,0,1,2,2,2,0,0,1,0,0,1,50.0065,9.39112,0,2
2,1,0,2,3,1,1,0,0,0,0,0,30.0,4.58543,1,1
1,0,1,2,2,2,0,0,0,0,0,0,20.0,17.1061,2,2
4,1,0,4,3,2,0,0,1,0,0,0,20.0001,19.083,1,1
3,0,1,2,1,2,0,0,0,0,0,0,0.000152473,32.9695,2,2
1,0,1,2,2,3,0,0,0,0,0,0,50.0,52.0283,2,2
1,0,0,2,1,2,0,0,1,0,0,0,6.90091e-05,21.5819,1,1
1,0,1,2,2,2,0,0,0,0,1,0,10.0366,17.3739,2,2
2,0,1,2,2,3,0,0,0,0,0,0,50.0,32.4755,1,2
1,0,1,2,2,2,0,0,0,0,0,0,47.0001,25.5541,1,2
1,1,1,4,2,0,1,0,1,0,0,1,28.5867,16.1758,2,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0001,43.4568,1,2
1,1,1,2,2,2,0,1,0,0,0,0,20.0002,14.0434,0,2
2,1,1,4,2,2,0,0,0,0,1,0,50.0127,11.2787,2,2
1,0,1,2,2,2,0,0,0,0,0,0,20.0002,22.5625,0,1
3,1,1,1,1,3,0,0,0,0,0,0,25.46,5.1975,0,1
2,1,1,3,2,0,0,0,0,0,0,1,29.121,8.25933,1,2
4,1,0,4,3,2,0,0,1,0,0,0,30.0001,18.9528,1,2
1,0,1,2,2,2,1,0,1,0,0,0,43.0007,10.5547,1,2
1,0,1,2,2,3,1,0,0,0,1,0,17.6418,4.134,1,2
1,0,1,2,1,0,1,0,1,0,0,0,6.55166,11.9966,1,0
2,0,1,4,2,3,0,0,0,0,1,0,48.1824,10.0033,2,2
1,1,1,1,1,3,0,0,0,0,0,0,11.088,0.000377396,1,2
2,1,0,4,3,2,0,0,1,1,0,0,30.0007,23.4942,1,2
1,0,1,2,2,3,0,0,0,0,0,0,50.0002,13.2315,1,1
1,1,1,3,2,0,0,1,1,0,0,1,18.974,8.96773,1,2
1,0,1,2,2,2,0,0,1,0,0,0,50.0017,6.72223,0,1
2,0,1,2,2,3,0,0,0,0,0,0,33.2101,23.7727,1,2
1,0,1,2,2,2,0,0,0,0,0,0,20.0005,23.3416,0,1
1,0,1,2,2,2,0,0,0,0,0,0,40.001,19.1455,1,2
1,0,1,2,2,2,0,0,0,0,1,0,10.0366,16.5831,2,2
1,1,1,4,4,3,0,0,0,0,0,1,3.4761,24.5505,1,2
1,0,1,2,2,2,0,0,0,0,0,0,50.001,49.9892,2,2
1,0,1,2,2,2,0,0,0,0,0,0,11.8357,19.2063,1,2
1,0,1,3,1,2,0,0,1,0,1,1,9.18693e-05,42.0164,2,1
2,1,0,2,3,1,1,0,0,0,0,0,30.0,5.23325,1,2
1,0,1,2,2,2,0,0,0,0,0,0,22.6741,20.564,0,2
1,0,1,2,2,2,0,0,0,0,0,0,40.3389,34.2495,1,2
4,1,0,3,3,3,0,0,0,0,0,0,30.0001,12.4393,1,2
4,1,0,3,3,3,0,0,0,0,0,0,26.0153,30.8067,1,2
1,0,1,2,2,2,1,0,1,0,0,0,30.0009,5.01898,2,2
1,0,1,2,2,2,0,0,0,0,0,0,24.0,22.8257,1,1
1,1,1,3,2,2,1,1,0,0,0,1,44.9823,57.8769,1,2
1,0,0,2,1,3,0,0,0,0,0,0,0.000108519,29.1657,2,2
1,1,1,4,1,1,0,1,1,0,1,1,0.000156649,15.396,0,2
2,0,1,2,2,3,0,0,0,0,0,0,50.0036,3.78937,1,1
3,1,1,2,1,3,0,0,0,0,0,1,6.80007,27.6066,1,2
2,0,1,2,2,3,0,0,0,0,0,0,23.0014,10.5556,2,1
1,0,1,2,2,3,0,0,0,0,0,0,20.0001,10.1241,0,1
1,0,1,2,2,2,0,0,0,0,0,0,40.0003,19.367,1,2
2,1,0,3,4,2,0,0,1,1,0,1,31.9171,11.8901,1,2
1,0,1,2,1,3,0,0,1,0,0,0,3.09443e-05,10.7153,1,2
2,0,1,2,2,2,0,0,0,0,0,0,50.0,22.1554,1,2
1,0,1,2,2,2,0,0,0,0,0,0,1.49903e-05,17.7185,1,2
2,1,1,3,4,3,0,0,1,0,1,1,30.0,21.373,1,2
2,0,1,2,2,3,0,0,0,0,0,0,25.0001,8.24113,1,2
2,0,1,2,2,3,0,0,0,0,0,0,54.7768,19.4825,1,2
4,1,0,3,3,3,0,0,0,0,0,0,26.0,28.9182,1,2
1,0,1,2,2,3,0,0,0,0,0,0,23.0228,38.8413,1,1
3,1,1,1,4,3,0,0,0,0,0,0,20.196,1.95721,0,1
1,0,1,2,2,3,0,1,1,0,0,1,0.000140641,4.89819,2,2
2,0,1,2,2,3,0,0,0,0,0,0,54.8016,13.4989,1,2
1,0,1,2,2,2,1,0,0,0,0,0,4.63617,12.9478,2,2
1,0,1,2,1,3,1,0,0,0,0,0,9.25117e-05,26.8096,0,2
1,0,1,2,1,3,0,0,0,0,0,0,6.49403e-05,25.9878,1,1
1,1,1,4,1,2,1,0,1,0,0,1,19.0915,15.8321,2,2
2,1,0,3,3,2,0,0,1,1,0,1,20.0099,20.3203,1,2
4,1,0,2,3,3,0,0,0,0,0,0,50.0005,10.0977,1,2
2,0,1,2,1,3,0,0,0,0,0,0,0.000163876,8.79767,2,1
1,1,1,4,4,3,1,0,0,0,0,0,25.0389,8.13891,2,2
4,1,0,4,3,2,0,0,1,0,0,0,30.0073,23.4943,1,2
1,0,1,2,1,3,0,0,0,0,0,0,9.51886e-05,22.554,1,1
2,1,1,4,1,3,0,0,0,0,1,1,0.00190779,32.2579,2,2
3,1,1,2,2,3,0,0,0,0,1,0,67.7825,22.5861,2,2
3,0,1,2,2,3,0,0,0,0,0,0,52.9344,25.9057,0,1
1,0,1,2,2,3,0,0,0,0,0,0,18.7,14.1246,2,2
1,0,1,2,2,2,0,0,0,0,0,0,47.9333,26.7185,1,2
1,0,1,2,1,3,0,0,0,0,0,0,0.000162324,19.3438,1,0
1,0,1,2,2,2,1,0,1,0,0,0,30.0011,4.9228,2,2
1,0,1,2,2,2,0,0,0,0,0,0,17.5191,15.5765,1,2
4,1,0,4,4,3,0,0,0,0,0,0,28.1875,10.1239,1,2
2,0,1,0,2,2,0,0,0,0,1,0,22.0004,7.04854,0,2
2,1,1,3,2,3,0,0,1,0,1,1,20.0002,8.80559,1,2
1,0,1,2,2,3,0,0,0,0,0,0,27.0,25.8968,2,2
1,0,1,2,2,3,0,0,0,0,0,0,50.0013,21.663,2,2
2,0,1,2,2,3,0,0,0,0,0,0,47.0011,37.4094,1,1
1,0,0,2,1,2,0,0,1,0,0,0,0.000184274,21.5819,1,2
1,0,1,2,1,1,1,0,0,0,1,0,0.000157666,9.82671,1,2
1,0,1,2,2,3,0,0,1,0,0,0,20.0,13.4252,2,2
1,1,1,2,2,2,0,0,0,0,0,0,38.7157,6.12677,2,2
1,0,1,2,2,3,0,0,0,0,0,0,50.0,2.00357,0,2
2,0,1,2,2,3,0,0,0,0,0,0,31.1457,34.0614,1,2
4,1,0,3,3,0,0,0,1,1,1,1,30.0001,15.4661,1,1
1,0,1,3,2,1,0,0,1,0,1,0,50.0001,12.9787,1,2
2,1,1,2,2,3,0,0,0,0,1,1,41.0115,18.3602,2,0
1,0,0,2,1,3,0,0,0,0,0,0,0.000132879,29.618,2,2
1,0,0,2,2,3,0,0,0,0,0,0,40.0,14.4625,2,2
2,1,0,3,3,0,0,0,1,1,1,1,5.30444,13.5928,1,2
1,0,1,2,1,0,1,0,1,0,1,0,9.35988,12.1508,1,1
1,1,1,2,2,2,0,0,0,0,0,0,10.4108,25.2109,2,2
2,0,1,2,2,3,0,0,0,0,0,0,50.0,25.4046,1,1
1,0,1,0,1,3,0,0,1,0,0,0,3.24006,5.27979,2,2
1,1,1,4,4,3,1,0,0,0,0,0,50.0,6.59743,2,2
1,1,1,2,2,0,0,0,0,0,0,0,50.0,0.0332364,2,2
2,1,1,2,2,2,0,0,1,0,0,1,50.0,21.6008,1,2
2,0,1,2,1,3,0,0,0,0,0,0,5.12348e-05,7.1878,2,2
1,0,1,2,2,2,1,0,1,0,0,0,20.0,20.4633,2,2
4,1,0,4,3,2,0,0,1,0,0,0,20.0,29.0382,1,2
1,0,1,2,2,3,0,0,0,0,0,0,25.0044,35.3772,1,2
1,0,1,2,1,3,0,0,0,0,0,0,9.08521e-05,24.8599,1,1
4,1,0,4,3,2,0,0,1,0,0,0,20.0001,24.8618,1,1
1,0,1,2,1,3,0,0,0,0,0,0,28.0,22.6625,1,2
2,0,1,2,2,3,0,0,0,0,0,0,25.0021,7.63574,1,2
3,1,1,2,2,3,0,0,0,0,1,0,20.017,29.2797,2,2
1,0,1,2,4,3,0,0,0,0,0,0,12.65,9.80136,2,2
1,0,1,2,2,2,0,0,0,0,0,0,25.0003,5.58501,0,1
4,1,0,4,3,2,0,0,1,0,0,0,30.0001,20.3275,1,2
1,0,1,3,3,3,0,0,0,0,1,1,30.0,9.27712,2,2
2,0,1,2,2,3,0,0,0,0,0,0,20.0003,46.1674,1,2
1,0,1,2,2,3,0,0,0,0,0,0,50.0003,11.3949,1,1
1,1,1,2,2,2,0,0,0,0,0,0,34.5754,12.2696,2,2
1,1,1,4,1,1,0,0,0,0,0,1,6.66003,20.5534,2,2
1,1,1,3,3,1,0,1,0,0,1,1,43.1058,11.9162,1,0
1,0,1,2,2,3,0,0,1,0,1,0,30.0002,11.5201,1,2
1,1,0,4,1,2,0,0,1,0,1,1,0.000172603,15.1338,1,1
1,1,1,4,2,2,0,1,1,0,1,1,16.6644,12.3359,0,2
2,0,1,2,2,3,0,0,0,0,0,0,50.0064,19.8516,1,2
2,1,1,2,2,3,0,0,0,0,0,0,50.0127,4.0263,1,1
1,0,0,2,3,3,0,0,0,0,0,0,30.0,16.2266,2,2
1,1,1,2,1,0,1,0,1,0,0,1,49.9995,3.64249,1,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0039,26.6095,2,1
2,1,1,4,2,0,0,0,1,0,0,1,10.36,55.3529,2,1
1,0,1,2,2,3,0,0,0,0,0,0,27.0009,64.2208,2,1
2,1,1,2,2,2,0,0,1,0,1,1,20.0017,6.53496,2,2
1,1,1,1,1,2,1,0,1,0,0,0,14.0401,6.545,1,2
1,0,1,0,2,3,1,0,0,0,0,0,39.7643,5.76334,1,2
2,0,1,2,2,3,0,0,0,0,0,0,41.8392,18.7363,1,2
1,1,1,3,2,3,0,0,0,0,0,0,60.0001,9.83026,2,2
2,1,1,4,2,0,0,0,0,0,0,0,15.486,81.8467,0,2
2,0,1,0,2,3,1,0,0,0,0,0,41.0009,10.0482,1,2
1,0,1,2,2,3,0,0,1,0,0,0,20.0002,12.5114,1,1
2,1,1,2,2,3,0,0,0,0,0,0,35.0137,14.8722,1,0
4,1,0,4,3,2,0,0,1,0,0,0,30.0,27.6588,1,2
4,1,0,4,3,2,0,0,1,0,0,0,20.0,28.3398,1,2
2,0,1,2,2,3,0,0,0,0,0,0,50.0019,29.3913,1,2
2,1,1,1,2,0,0,0,0,0,0,0,18.2315,0.00676518,2,2
4,1,0,4,4,3,0,0,0,0,0,0,14.4874,12.3625,1,2
3,1,1,1,4,3,0,0,0,0,0,0,30.5535,3.6505,0,2
1,1,1,2,1,2,0,1,0,0,0,1,0.000112909,21.6621,2,2
1,0,1,0,1,1,1,0,0,0,1,0,27.8324,7.0441,1,0
2,0,1,0,2,2,1,0,1,0,0,0,50.006,8.99952,2,2
2,0,1,2,4,3,0,0,0,0,0,0,5.36058,11.8858,1,1
1,1,1,2,2,3,0,0,0,0,0,1,40.5066,13.5242,2,2
4,1,0,4,3,2,0,0,1,0,0,0,20.0034,20.8069,1,2
1,0,1,2,2,3,0,0,1,0,0,0,5.57854e-05,10.8578,1,2
2,1,1,4,4,3,0,0,0,0,0,1,50.0144,12.7309,2,2
1,0,1,2,2,2,0,0,0,0,0,0,49.9533,15.2947,2,2
4,1,0,3,3,3,0,0,0,0,0,0,30.0007,32.9092,1,2
2,1,1,3,2,2,0,0,0,0,0,0,50.0016,26.3555,1,2
2,1,0,3,3,1,1,0,0,0,0,0,21.0,2.3923,1,2
3,1,1,4,2,3,0,0,0,0,1,1,16.2641,10.894,1,2
1,0,1,2,2,2,0,0,0,0,0,0,20.0003,17.0991,2,2
2,0,1,2,2,2,0,0,1,0,0,0,50.0003,34.6143,1,1
1,1,1,2,4,2,0,0,1,0,1,1,10.0386,19.8344,0,2
2,1,1,3,2,3,0,0,1,0,1,1,50.0129,12.7887,1,1
2,1,1,4,2,0,0,0,0,0,0,1,50.0,10.4477,2,2
2,0,1,2,2,2,0,0,1,0,0,0,39.4534,11.0312,0,2
1,0,1,2,1,3,0,0,0,0,0,0,14.2507,22.9642,1,1
1,1,1,2,2,3,0,0,0,0,0,0,11.5804,5.22007,0,1
3,1,1,2,2,3,0,0,0,0,0,0,20.0,11.4682,1,1
1,1,1,3,2,3,1,0,0,0,0,1,25.0652,58.8215,1,2
2,0,1,2,1,3,0,0,0,0,0,0,0.0041366,14.0462,0,2
4,1,0,4,3,2,0,0,1,0,0,0,21.5315,21.7804,1,1
1,1,1,2,1,0,0,1,1,0,0,1,2.98493,16.1518,2,0
1,1,1,2,2,3,0,0,0,0,0,1,11.8322,11.6829,1,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0,18.7286,2,2
1,0,0,2,1,3,0,0,0,0,0,0,0.000184274,13.5526,2,2
1,0,1,2,1,3,0,0,0,0,0,0,8.86036e-05,26.0086,1,1
4,1,0,4,3,2,0,0,1,0,0,0,30.0005,22.8578,1,2
2,0,1,2,2,3,0,0,0,0,0,0,25.9338,19.837,2,2
2,0,1,2,2,2,0,0,1,0,0,0,20.0,10.3787,1,2
4,1,0,3,3,3,0,0,0,0,0,0,30.0455,30.6335,1,2
1,0,1,2,2,2,0,0,0,0,0,0,2.31815e-05,23.7633,2,2
4,1,0,3,3,2,0,0,1,1,1,0,16.5603,8.59759,1,1
1,1,1,3,1,2,0,0,0,0,0,0,1.50816,18.5316,1,2
1,0,0,2,1,2,0,0,1,0,0,0,0.000155204,18.8235,1,1
4,1,0,3,3,3,1,0,0,0,0,0,30.0001,22.1823,1,2
1,1,1,2,4,0,0,0,1,0,0,0,17.5895,2.12682,1,1
2,0,1,2,4,3,0,0,0,0,0,0,14.162,17.7459,1,2
3,0,1,2,2,3,0,0,0,0,0,0,59.2475,8.32878,1,2
1,0,1,1,2,3,0,0,0,0,0,0,50.0,0.00150339,2,1
1,1,1,3,4,0,1,1,1,0,1,1,60.0,1.76164,2,2
2,0,1,2,2,3,0,0,0,0,0,0,70.0003,19.7212,2,1
1,0,1,2,2,3,0,0,0,0,0,0,40.7408,27.2647,2,1
1,1,1,1,4,0,0,0,0,0,0,0,23.5453,0.0109443,1,2
1,1,1,4,4,3,0,0,0,0,0,1,17.8395,27.8456,1,1
4,1,0,4,3,2,0,0,1,0,0,0,30.0,27.7977,1,1
1,1,1,3,1,2,0,0,1,0,0,1,7.05549,26.1531,1,2
1,1,1,0,1,0,0,1,1,0,0,1,21.2833,7.12232,2,0
1,1,0,4,2,3,0,0,0,0,0,1,19.9867,42.323,1,2
2,0,1,2,2,3,0,0,0,0,0,0,60.0,20.6424,1,2
1,0,1,2,2,2,1,0,1,0,0,0,40.336,16.9346,2,2
1,0,1,2,4,3,0,0,0,0,0,0,19.7121,0.0636969,1,2
1,1,0,4,1,1,0,0,0,0,1,1,0.000143318,5.45475,1,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0015,5.13952,0,2
3,1,0,4,4,3,1,0,0,1,1,1,15.3327,11.4371,2,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0018,5.76382,0,2
1,0,1,1,4,3,1,0,0,0,0,0,15.3085,6.6618,1,2
4,1,0,4,3,2,0,0,1,0,0,0,20.0615,16.9883,1,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0009,12.8856,1,2
1,1,1,3,1,3,0,0,0,0,1,0,50.0,6.82262,1,1
2,0,1,2,2,2,0,0,0,0,0,0,20.0,25.9337,1,2
1,0,1,2,2,2,0,0,1,0,0,0,37.2613,25.3665,0,1
4,1,0,4,4,3,0,0,0,0,0,0,26.697,18.1429,1,2
1,1,1,2,2,2,0,0,0,0,0,0,13.8986,21.9276,2,2
1,0,1,2,1,3,0,0,1,0,0,0,5.74451e-05,11.5178,1,2
2,1,1,4,3,2,0,0,0,0,1,1,50.0144,16.5765,2,0
1,0,1,2,2,2,1,0,0,0,0,0,19.9668,11.2023,0,1
1,0,1,1,1,3,0,0,0,0,0,0,8.53582,4.49853,2,2
2,0,1,2,2,3,0,0,0,0,0,0,10.0698,18.1273,1,2
4,1,0,3,3,3,0,0,0,0,0,0,50.0001,30.8067,1,2
4,1,0,4,3,2,0,0,1,0,0,0,20.0,22.0772,1,2
1,0,1,2,2,3,0,0,0,0,0,0,20.0001,43.8565,2,1
2,1,0,3,2,2,0,0,1,1,0,1,0.028398,16.4101,0,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0128,15.2535,2,2
1,0,1,2,2,3,0,0,0,0,0,0,43.1529,16.9228,2,1
1,1,1,3,2,3,1,1,0,0,0,1,17.56,35.6096,1,2
2,0,1,0,2,1,1,0,0,0,0,0,20.0011,11.4408,1,2
2,1,1,3,2,3,0,0,1,0,1,1,10.5043,10.7616,1,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0,46.8346,0,2
1,1,1,2,1,0,0,1,1,0,0,1,8.87641,13.6178,2,2
1,1,1,1,4,3,0,0,0,0,0,0,15.7722,0.00233305,1,2
2,0,1,2,2,2,0,0,1,0,0,0,50.0011,20.1529,0,1
1,1,1,3,1,0,0,0,0,0,1,1,0.000135074,7.71807,1,1
1,1,1,3,1,0,1,0,1,0,0,0,24.4551,16.0779,2,2
2,0,1,2,2,3,0,0,0,0,0,0,50.0,35.1602,1,1
2,0,1,2,2,3,0,0,0,0,0,0,26.8647,40.2288,1,1
1,0,1,2,2,2,1,0,0,0,0,0,3.11981,13.3949,2,2
1,0,1,2,2,3,0,0,0,0,0,0,20.0096,50.5616,2,2
1,1,1,2,2,2,0,0,0,0,0,0,20.0158,20.2595,2,2
2,0,1,2,2,3,0,0,0,0,0,0,70.0001,13.5333,2,1
2,0,1,0,2,2,0,0,1,0,0,0,20.013,7.22286,2,1
1,0,1,2,2,2,1,0,1,0,0,0,50.0013,5.52733,2,2
1,1,1,4,1,1,1,1,0,0,0,0,9.23974,20.1552,2,2
1,0,1,2,2,3,0,0,0,0,0,0,1.94339e-05,30.9489,1,1
1,0,1,2,1,3,0,0,0,0,0,0,10.8922,9.16963,1,2
2,1,0,2,3,1,1,0,0,0,0,0,30.0,4.58253,1,2
1,1,1,0,2,0,0,0,0,0,1,0,5.67181,6.82262,1,2
1,1,1,2,1,2,0,1,0,0,0,0,16.678,20.2958,0,2
1,0,1,2,2,2,0,0,0,0,0,0,48.0554,21.2454,1,1
4,1,0,4,3,2,0,0,1,0,0,0,20.0,20.3174,1,2
1,0,1,2,2,2,0,0,1,0,0,0,20.0004,15.0207,1,1
1,0,1,2,4,3,0,0,0,0,0,0,10.324,6.77929,2,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0006,28.4641,2,2
1,1,0,4,2,3,0,0,0,0,0,1,20.0,42.323,1,2
1,0,1,2,2,3,0,0,0,0,0,0,50.0,31.4378,2,1
4,1,0,3,3,0,0,0,1,1,1,0,29.6967,11.0836,1,2
3,1,1,2,2,1,0,0,0,0,0,1,10.22,12.1166,2,2
1,0,1,3,3,3,0,0,0,0,0,1,30.4199,10.1786,0,1
2,0,1,2,2,3,0,0,0,0,0,0,35.0005,9.78779,1,1
2,0,1,2,2,2,0,0,0,0,0,0,50.001,47.9103,2,2
2,0,1,2,2,3,0,0,0,0,0,0,45.003,3.89148,1,2
1,0,1,4,2,2,1,0,1,0,0,0,38.8634,8.35889,2,2
4,1,0,4,3,2,0,0,1,0,0,0,16.6726,16.2905,1,2
2,1,1,1,2,0,0,0,0,0,1,1,50.0001,3.77187,2,2
1,0,1,2,1,2,0,0,1,0,0,0,0.0001718,14.1856,2,2
1,0,1,2,1,2,0,0,0,0,0,0,4.16014,26.1757,1,2
1,0,1,2,2,2,1,0,1,0,0,0,50.0001,11.7672,2,2
1,1,1,2,1,3,0,1,0,0,0,1,6.80019,48.7468,0,2
1,0,1,2,2,3,0,0,0,0,0,0,36.0001,11.1057,0,2
2,1,1,1,4,3,0,0,0,0,1,1,1.48945,0.59611,2,2
1,0,1,2,2,2,0,0,0,0,0,0,50.0014,5.75162,0,2
2,0,1,2,2,2,0,0,0,0,0,0,16.1718,17.9068,1,2
4,1,0,3,3,3,0,0,0,0,0,0,30.0138,21.4208,1,2
2,0,1,0,2,3,1,0,0,0,0,0,50.0005,8.16578,1,2
1,1,1,3,2,3,0,0,0,0,0,0,50.0,7.82507,2,2
1,0,1,2,1,3,0,0,0,0,0,0,8.9246e-05,26.0086,1,2
2,0,1,2,2,3,0,0,0,0,0,0,46.5669,9.56822,1,2
1,1,1,2,2,3,0,0,0,0,0,1,27.9443,11.4993,2,1
2,0,1,2,2,3,0,0,0,0,0,0,50.0006,30.9096,1,1
2,1,0,3,1,3,0,0,0,1,0,1,2.39025e-05,14.8553,0,2
4,1,0,3,3,0,0,0,1,1,1,0,30.0,11.0836,1,2
2,1,1,4,2,0,0,0,0,0,0,1,50.0,10.8295,1,1
3,0,1,2,4,3,1,0,0,0,0,0,68.8316,6.46589,2,2
2,1,1,4,2,3,0,0,0,0,0,1,50.0001,34.2966,1,2
1,0,1,3,1,2,0,0,1,0,1,1,8.36782e-05,42.1035,2,2
1,0,1,2,2,3,0,0,0,0,0,0,0.000178331,33.1998,1,2
4,1,0,3,3,0,0,0,1,1,1,1,22.5298,9.76816,1,2
1,1,1,1,4,3,0,0,0,0,0,0,29.4056,0.00018551,1,2
2,0,1,2,2,3,0,0,0,0,0,0,50.0,16.4535,1,2
1,0,1,2,2,2,0,0,0,0,0,0,23.517,15.7986,0,2
1,0,1,2,1,3,0,0,0,0,0,0,8.13761e-05,25.9013,1,1
1,0,1,2,2,2,0,0,0,0,0,0,50.0001,43.9048,2,2
1,0,1,2,2,2,0,0,1,0,0,0,35.4911,7.23028,1,2
