lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,vehicle_speed_max,distance_min,bike_speed_max,level,real_risk
1,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,no,yes,15.797502858446919,0.0,9.189673320484312,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,27.133004737741356,0.0,17.797562219220776,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,58.66985837592729,0.0,10.47997892783621,normal,collision
1,no,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,13.937386044906841,0.0,11.091074450549318,hard,collision
1,yes,yes,stop,turn left,same_direction,no,no,no,no,no,no,yes,21.89202805683788,0.0,8.0129595537435,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,64.2206464450492,0.0,10.831263173589385,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,33.42916432996563,0.0,20.6742226615553,hard,collision
1,yes,yes,stop,turn left,from_right,no,no,no,no,no,no,yes,24.514733957711034,0.0,9.262013117559956,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,yes,yes,yes,1.062964798644993,0.0,7.9597753732483785,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,50.00001229900526,0.0,10.083807610222653,normal,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,6.871285206272139,0.0,28.899029484399982,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,50.00200744668148,0.0,14.8876495408318,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,50.00001798410794,0.0,7.078900504742567,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,37.53363863535486,0.0,21.2231538940887,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,17.002981053881875,0.0,27.919935429902658,normal,collision
1,no,yes,straight,stop,from_right,no,no,yes,no,yes,no,yes,0.08962742620341385,0.0,13.700536724362827,hard,collision
1,no,yes,straight,stop,from_left,no,no,no,no,no,no,yes,5.897434720204632,0.0,11.774774157168943,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,51.77000452790237,0.0,15.866550701216,normal,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,yes,no,yes,0.0001825848884513375,0.0,14.433084739647981,hard,collision
1,yes,yes,stop,straight,same_direction,no,no,no,no,no,no,no,21.341219756678935,0.0,7.835464568662128,hard,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,yes,10.866909802747,0.0,17.31781517708954,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,50.00330091057326,0.0,16.310745260628043,normal,collision
1,yes,yes,straight,stop,from_left,no,no,no,no,yes,yes,yes,1.1155792742980477,0.0,11.142005076367564,hard,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,yes,7.016166893881405,0.0,25.996823897313114,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,40.596376973405995,0.0,19.16863728641269,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,yes,yes,12.641475532509492,0.0,11.825821251777548,normal,collision
1,yes,yes,stop,straight,same_direction,no,no,no,no,no,no,no,23.16919627443275,0.0,14.78708035036804,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,yes,yes,8.388396614676441,0.0,7.314900182223292,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,yes,yes,yes,0.2713422521670014,0.0,8.237418065791227,hard,collision
1,yes,yes,stop,turn_right,from_right,no,no,yes,no,no,yes,yes,12.630734785697733,0.0,11.089369399519985,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,no,yes,20.256158363284925,0.0,11.526499325449883,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,no,yes,20.28830990985165,0.0,11.431809597070119,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,22.517211703939754,0.0,14.762311130936894,normal,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,8.103043167336756,0.0,45.298603652004864,normal,collision
1,no,yes,straight,stop,from_right,no,no,yes,no,yes,no,yes,0.6979131514693059,0.0,7.324302745063969,hard,collision
1,no,yes,straight,stop,from_right,no,no,yes,no,yes,no,yes,0.03447133761424331,0.0,17.179686996868668,hard,collision
1,yes,yes,straight,stop,from_right,no,no,yes,no,no,yes,yes,5.153124563283402,0.0,13.625841135962158,hard,collision
4,yes,no,reverse,turn_right,same_direction,no,no,no,no,no,no,yes,30.000411379170952,0.0,9.666431160376764,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,50.003690477523904,0.0,15.116463590517318,normal,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,67.17666739203298,0.0,9.231281195522945,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,no,yes,14.145526448163878,0.0,7.974974048620577,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,21.13603981427523,0.0,12.798733526781746,normal,collision
3,yes,yes,stop,turn left,same_direction,no,no,no,no,no,no,yes,29.034368538409193,0.0,13.901698642288828,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,50.000011709908314,0.0,10.378289015098044,normal,collision
1,yes,yes,stop,straight,same_direction,no,no,no,no,no,no,no,20.282668419557616,0.0,5.199635294142413,hard,collision
1,yes,yes,stop,turn left,from_right,no,no,no,no,no,no,yes,29.83304320566262,0.0,4.321183955267415,hard,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,no,no,yes,0.08077646145843279,0.0,14.25884020802368,hard,collision
2,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,yes,12.632389343749155,0.0,53.235216036095125,easy,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,36.57534918952918,0.0,21.359098527373153,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,no,14.63334380224251,0.0,7.192061867798727,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,no,23.325041778413617,0.0,16.351896772053745,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,35.364058491894795,0.0,14.796469016048121,hard,collision
2,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,27.31714488888086,0.0,45.07295925860696,hard,collision
2,yes,no,reverse,turn left,same_direction,no,no,no,no,no,no,yes,30.000192052496526,0.0,5.148816301189916,hard,collision
1,no,yes,straight,stop,from_right,no,no,yes,no,yes,no,yes,1.8214383325697483,0.0,7.836953481937684,hard,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,yes,no,yes,0.8630794600148746,0.0,7.045911052385809,hard,collision
1,yes,yes,straight,turn_right,from_left,no,no,yes,no,no,yes,yes,6.415762813607954,0.0,7.129312464443329,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,40.529657873830466,0.0,17.848953323054104,hard,collision
1,yes,yes,straight,stop,from_right,no,no,yes,no,no,yes,yes,2.4015276486041746,0.0,13.614667933701911,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,yes,yes,10.521435249426695,0.0,11.399681143470133,normal,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,67.0262016297744,0.0,9.696640788356392,normal,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,yes,7.028658281521963,0.0,19.02302176603549,hard,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,yes,no,yes,6.3914180109913525,0.0,12.1762648021104,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,15.21144635053783,0.0,32.75272716112962,normal,collision
1,yes,yes,stop,stop,same_direction,no,no,no,no,yes,no,yes,25.288574838349845,0.0,6.119031119113599,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,no,23.20819443511291,0.0,14.956689122755726,hard,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,no,no,yes,0.22442237608224094,0.0,8.857271542957122,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,4.4884476674468665,0.0,53.61656669356278,hard,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,no,no,yes,0.19212839144043997,0.0,9.28390392867785,hard,collision
3,yes,no,reverse,turn_right,from_right,no,no,no,no,no,no,yes,29.328447445741862,0.0,6.7317938739645005,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,50.00001205363769,0.0,10.20646346122708,normal,collision
1,yes,yes,straight,turn_right,from_left,no,no,yes,no,no,yes,yes,5.8426853766655285,0.0,10.800008689542537,normal,collision
1,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,yes,14.57542316067113,0.0,43.385823102894264,hard,collision
1,yes,yes,straight,stop,from_left,no,no,yes,no,no,yes,yes,4.726805871500431,0.0,12.88973295762986,hard,collision
2,yes,yes,stop,turn left,from_right,no,no,no,no,no,no,yes,28.847510651015764,0.0,6.832190702620344,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,58.10864669885723,0.0,6.835713140977685,normal,collision
1,no,yes,straight,stop,from_right,no,no,no,no,no,no,yes,4.076988710831235,0.0,14.771818299108208,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,50.002358369744194,0.0,16.288234668395063,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,37.92707553608094,0.0,17.307617677604135,hard,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,yes,6.197439693407235,0.0,23.44960430721283,hard,collision
1,yes,yes,straight,stop,from_left,no,no,yes,no,no,yes,yes,5.531785655607174,0.0,13.184704072441308,hard,collision
4,yes,no,reverse,turn left,from_right,yes,no,no,no,yes,no,yes,30.000215782614756,0.0,8.713351069098575,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,yes,yes,15.241048230851202,0.0,7.302937797153504,normal,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,yes,no,yes,0.00017466091556604094,0.0,16.353647478555928,hard,collision
1,yes,yes,stop,straight,same_direction,no,no,no,no,no,no,no,20.818881638396558,0.0,6.272626884368037,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.0005279483676,0.0,17.587478203915584,hard,collision
3,yes,no,reverse,turn left,from_right,no,no,no,no,no,no,yes,29.129756470585704,0.0,6.7085262614089025,hard,collision
1,yes,yes,straight,stop,from_left,no,no,yes,no,no,yes,yes,4.1775115356226245,0.0,14.76242230281457,hard,collision
1,yes,yes,straight,stop,from_right,no,no,yes,no,no,yes,yes,3.2542300372768818,0.0,15.838037667688441,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,39.486398266638496,0.0,17.928996020877438,hard,collision
1,no,yes,straight,stop,from_right,no,no,yes,no,yes,no,yes,0.8129200979384581,0.0,18.474633418602973,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,yes,yes,yes,0.029727715802576715,0.0,12.603875426518783,hard,collision
1,yes,yes,straight,stop,from_right,no,no,yes,no,no,yes,yes,1.4132291174158953,0.0,14.559707398117624,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,26.043724860783897,0.0,17.29987973726076,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,41.1425408173566,0.0,18.880758602467207,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,48.550345515906834,0.0,15.306140402352035,hard,collision
1,no,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,17.90345438670703,0.0,7.338298005672456,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,31.10258482140631,0.0,19.61122876183201,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,38.41691467344121,0.0,20.63064317684428,hard,collision
1,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,yes,15.230162448248358,0.0,44.0100168497944,hard,collision
1,yes,yes,straight,stop,from_left,no,no,yes,no,no,yes,yes,2.5727609418374073,0.0,14.359327843010892,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,29.846472911247584,0.0,19.03732217795802,hard,collision
2,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,yes,19.392053414140964,0.0,47.97774318832406,normal,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,no,yes,50.000006785424915,0.0,7.875198041384876,normal,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,yes,no,yes,2.0800334885144816,0.0,12.216553071952031,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,40.73527091251158,0.0,18.375919565522075,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,50.000209285338826,0.0,9.582390222073787,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,yes,yes,5.679047002497833,0.0,9.103641455484823,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,20.36782199015669,0.0,5.370032184633715,hard,collision
3,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,no,yes,29.887301200919843,0.0,11.09705522340505,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,7.318580494341025,0.0,46.124228868823124,hard,collision
1,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,yes,4.699819712702155,0.0,53.60666892272499,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,50.00000074701363,0.0,8.625059428236991,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,20.01389795972548,0.0,5.809814303016907,hard,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,no,yes,50.0,0.0,9.549771259466542,normal,collision
1,no,yes,straight,stop,from_left,no,no,no,no,no,no,yes,3.8891811431127747,0.0,14.982438078731883,hard,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,no,no,yes,0.19547391973347372,0.0,9.239706511326455,hard,collision
1,yes,yes,stop,stop,same_direction,no,no,no,no,yes,no,yes,29.138000280486636,0.0,4.155284577032443,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,50.0,0.0,15.207845683629493,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,20.46937211470972,0.0,5.5732394645058925,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,35.217772427873506,0.0,15.956590211175998,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,2.987501112959389,0.0,53.686850467456104,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,52.67148171129171,0.0,13.777443889918695,normal,collision
1,yes,yes,stop,turn left,from_right,no,no,no,no,no,no,yes,23.790721312429174,0.0,7.483598914328812,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,47.32118620918729,0.0,11.741282496244594,hard,collision
2,yes,no,reverse,turn_right,from_right,no,no,no,no,no,no,yes,30.000072175358724,0.0,4.317128365653662,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,50.0,0.0,15.221558567694276,normal,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,37.68062691207769,0.0,14.29548598632463,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,50.0,0.0,14.897562925769902,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,46.01843757050449,0.0,22.462460094943737,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,yes,yes,yes,0.2834908960099518,0.0,8.076923628097077,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,38.57687916300156,0.0,15.359984595438313,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,50.0,0.0,15.673672167140898,normal,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,yes,no,yes,0.3166385359465018,0.0,9.190106486885714,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,44.23397853409534,0.0,15.225675931776665,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,0.00015191062719525716,0.0,24.134617574013674,hard,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,yes,10.016992584277581,0.0,25.71549247251086,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,36.474403172531915,0.0,21.933700016417223,hard,collision
1,yes,yes,straight,stop,from_right,no,no,yes,no,no,yes,yes,10.52004252786081,0.0,11.399020778413362,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,40.732006146899515,0.0,18.36755228843613,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,46.070973168105425,0.0,13.152342124176002,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,7.425251440397544,0.0,26.889320223630314,hard,collision
2,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,12.870150613920387,0.0,53.22408255549028,hard,collision
1,no,yes,straight,stop,from_left,no,no,no,no,no,no,yes,5.358584685298105,0.0,13.334552138921042,hard,collision
1,no,yes,straight,stop,from_right,no,no,no,no,no,no,yes,3.3756351389208437,0.0,15.558362401396396,hard,collision
2,yes,no,reverse,turn left,from_right,yes,no,no,no,yes,no,yes,30.000025373729674,0.0,7.501660608869464,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,39.88209481712759,0.0,23.373912184284762,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,42.33388433785071,0.0,18.00317320852081,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,7.248847696728268,0.0,46.19762070521034,hard,collision
1,yes,yes,straight,turn_right,from_left,no,no,yes,no,no,yes,yes,6.42527432152297,0.0,6.858179485372379,normal,collision
1,yes,yes,stop,turn left,from_right,no,no,no,no,no,no,yes,22.833600133371714,0.0,5.596579225575585,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,50.006085187775604,0.0,15.442032995845974,normal,collision
3,yes,no,reverse,turn left,from_right,yes,no,no,no,yes,no,yes,28.677287571610034,0.0,11.241829227276678,hard,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,no,yes,50.00001801144602,0.0,6.4811294109018664,normal,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,no,no,yes,0.6571523529199313,0.0,7.8810741571937815,hard,collision
1,yes,yes,stop,turn_right,from_right,no,no,yes,no,no,yes,yes,9.453000648247675,0.0,8.587463651438574,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,yes,no,no,yes,yes,11.819755924844955,0.0,11.416540200648065,normal,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,no,no,yes,3.5412027921069344,0.0,10.975997804444692,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,17.599644911636677,0.0,26.310392420382936,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,37.68830872249099,0.0,18.023264875935208,hard,collision
3,yes,no,reverse,turn left,from_right,yes,no,no,no,yes,no,yes,29.85439791612671,0.0,10.812217256004086,hard,collision
1,no,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,21.458551952558544,0.0,9.390419268088694,hard,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,yes,no,yes,1.9287566915075325,0.0,11.55868003912827,hard,collision
1,yes,yes,straight,stop,from_right,no,no,yes,no,no,yes,yes,1.0410821521962708,0.0,7.961332550938697,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,36.642235577456205,0.0,21.158622358148634,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,no,yes,19.65989412843794,0.0,11.64259220627065,hard,collision
1,yes,yes,straight,stop,from_right,no,no,yes,no,no,yes,yes,5.52911759741319,0.0,9.03255176855427,hard,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,yes,7.273318956691697,0.0,22.627008074458082,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,no,15.549719338883918,0.0,13.404782185303606,hard,collision
1,yes,yes,straight,stop,from_right,no,no,yes,no,no,yes,yes,5.403848667144972,0.0,8.973154954234454,hard,collision
1,yes,yes,straight,stop,from_right,no,no,yes,no,no,yes,yes,1.2754686430534683,0.0,7.944653516465874,hard,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,no,no,yes,0.21882743889505818,0.0,8.93118566122408,hard,collision
2,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,13.949516353287319,0.0,53.173539851389954,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,no,yes,22.203668062986846,0.0,14.991871081825643,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,yes,yes,15.573726925177208,0.0,9.025130738936934,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,47.92711450422834,0.0,15.603389442913894,hard,collision
1,yes,yes,stop,turn left,from_right,no,no,no,no,no,no,yes,25.17930783740413,0.0,7.3326019418040165,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,yes,yes,yes,1.2404051663033488,0.0,7.947148647201922,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,36.468013217480355,0.0,21.680812782892783,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,40.104576022181156,0.0,19.49854245963922,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,69.66840675969677,0.0,7.917620804448265,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,50.000515281667546,0.0,17.516155112205915,hard,collision
2,yes,yes,stop,stop,same_direction,no,no,no,no,yes,no,yes,30.000037952508837,0.0,4.570943849772628,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,50.000003258420186,0.0,14.603070878168463,normal,collision
1,no,yes,straight,stop,from_right,no,no,no,no,no,no,yes,3.81330957266405,0.0,10.255808476200786,hard,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,yes,no,yes,5.998147137593614,0.0,12.617304669106666,hard,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,no,no,yes,0.0421769099988451,0.0,16.69363287397054,hard,collision
1,yes,yes,straight,stop,from_right,no,no,no,no,yes,yes,yes,1.8220884341476147,0.0,14.973863574278528,hard,collision
1,yes,yes,straight,turn_right,from_left,no,no,yes,no,no,yes,yes,12.412759636035727,0.0,12.125381080612634,normal,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,yes,7.145269134426498,0.0,20.74076376519357,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,50.013767474494266,0.0,16.560716980939656,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,19.351652790366114,0.0,21.958601085204787,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,50.0,0.0,15.44959118300574,normal,collision
1,no,yes,straight,stop,from_right,no,no,yes,no,yes,no,yes,0.6856106728756572,0.0,7.771672250387547,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,38.471492094134504,0.0,20.59403207761148,hard,collision
3,yes,yes,stop,turn left,same_direction,no,no,no,no,no,no,yes,28.63069987075339,0.0,13.56888064401793,hard,collision
1,yes,yes,reverse,turn_right,same_direction,no,no,yes,no,no,yes,yes,7.518062000408396,0.0,12.061909998681344,normal,collision
1,yes,yes,stop,turn left,from_right,no,no,no,no,no,no,yes,29.667102902723684,0.0,4.547029023728645,hard,collision
1,no,yes,straight,stop,from_right,no,no,no,no,no,no,yes,0.29343147220658317,0.0,19.014948655746963,hard,collision
1,yes,yes,straight,stop,from_left,no,no,no,no,yes,yes,yes,0.46093493588522727,0.0,12.30783450097573,hard,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,no,no,yes,0.05699318388661642,0.0,15.75904805019676,hard,collision
1,yes,yes,straight,stop,from_right,no,no,yes,no,no,yes,yes,7.565365815829665,0.0,9.998047818367866,hard,collision
2,yes,yes,stop,turn left,same_direction,no,no,no,no,no,no,yes,27.088872175805236,0.0,12.297669751948352,hard,collision
3,yes,no,reverse,turn left,same_direction,no,no,no,no,no,no,yes,30.00027344554199,0.0,5.713507911207792,hard,collision
1,yes,yes,straight,stop,from_right,no,no,yes,no,no,yes,yes,1.8682783237259166,0.0,7.902468947450833,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,50.000005901489004,0.0,7.984966882378371,normal,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,0.00013221470134203083,0.0,33.196101681345056,hard,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,no,yes,50.00663320422914,0.0,12.330330999558592,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,no,yes,20.199936657859425,0.0,12.52569849526709,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,50.00001844469312,0.0,6.427327963637573,normal,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,no,yes,50.00000004678781,0.0,8.712014800544972,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,41.24433495357517,0.0,18.854320496955722,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,yes,50.0,0.0,16.22341362970375,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,yes,no,no,no,yes,19.74966642281646,0.0,11.81068530908417,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,yes,yes,11.12190076161817,0.0,6.815312,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,36.87199325877583,0.0,20.46997790853172,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,yes,yes,yes,0.011103408999251663,0.0,12.934553998164315,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,50.01139989565336,0.0,16.504172372766437,normal,collision
1,no,yes,straight,stop,from_left,no,no,yes,no,no,no,yes,0.04685000062837692,0.0,16.39886243333468,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,yes,50.007531942617426,0.0,11.625662521526731,normal,collision
1,no,yes,stop,turn_right,same_direction,no,no,no,no,no,no,no,20.37729956998864,0.0,5.782200651528461,hard,collision
1,yes,yes,straight,stop,from_right,no,no,yes,no,no,yes,yes,7.761663696199817,0.0,6.857480609181636,hard,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,no,47.8138379183461,0.0,15.657416530527739,hard,collision
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,no,31.810470604479157,0.0,14.761037248976425,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,yes,yes,yes,2.3306480146023127,0.0,7.869566539188685,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,no,31.830854960593584,0.0,15.218515152462576,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,yes,yes,0.0001351337301034339,0.0,31.853147157277103,hard,collision
